a_id,balance
HB2ZKREiFvpGinKZiRb5fMUr3VjK57T1cZ,0
HGx6mBXESFftKGyFpnKJuVG1LnMNsfNSAG,0
HQNhYWo3Lv9RviDgJQvZCUSy8p2ZzHMp2D,0
HJM2gDgYqx2MwMfoN1p7qiBeCM9S3K2NM8,0
HPBBiNKqNY6Lfm9Ho4t9J5CVCdjCRSaHPT,0
HSMyuVbm3VrdRgW1B5QMVnsggaiqGZr9sK,0
HKho85y2fvXzjZjJnkXMKdxFVQbFdAwtoz,0
HDwKHRAgM5vA5T2SYDq1cKJoHsLDLDSqKp,0
HS2iK3dMabqiVcC4uUK2UJEvqJjfL5sEK3,0
H7PC42wqbX8ARFiYGYvrXGyPGmezPVhaon,0
HBWqHYvk9xoQ5hGQte8f2Mv2T2geuAAHUL,0
HQ8WsxuFRNvgJxbmEdEdzUksrcDYztaiiN,0
HTyvd4NLm6prwYV2LvCji5uN1VY5zA86oY,0
HNMtiY24m49S8MCEfdPJNzEypVMCxCmEz7,0
HVHYHHv8KLpqRhLN7kFze1ggkh5Xzpsvmt,0
HAHRsv7u1DAenkMtXckuLNjLanVEhSF49g,0
HFgPFfHX6D8U2ccenFqUzWGyJB9MhetrTA,0
HKBLkoXyuBcUQyCBidfuJonqv24ro6yxQU,0
HHzjRiZaYq9imJm4wyDk4XNy7Kz661Kuje,0
HPS5ZKfgnsYPqczdpzHYQzZSxPkNASBvbJ,0
HJNihes2bYhiteQYHjn8tMUH3MGz9g7GfV,0
HKfVMiVnVgz1fdZvQrVWLdwxJeBkVkurAQ,6306292
HKCtgKDqmn9ANXZv3w7PepMUEFKGssZBqp,0
H8CkGYXGxUECSXy184wzywZB1pmqa9zsTA,0
HQFL3g6Enh1ev5v8NeeiLEHpvNqbRL3AUu,0
H94cBdNrL9mP7dWRtwUBrtKAfTLKjWkeYQ,0
HLeaagdHMiYUiVZw1JJr76xjfZV7UxwjAn,0
HA4ngggyxQBjgq1KXHjhJu6f469nDDw2m8,0
H8e1r4vPjdn9nSaYePc5Wq6svpmKHFSC6W,0
H8un2rtYffAXZH5u3e8ou4SCruUze8MvYg,0
HALdyE5MKRydeSTPCQ3GPoNgoMEQJ8X74u,0
HBcYXpuX7LmwJWWXEMkxo7eU61dJoB97Tw,0
HLwvkbp75izT5ZptXxmEYKj92uBEWb2pRf,0
H8RvaiJFHdzUM2w5ddAnomvRPmrtJ5e9sw,0
HCzJpgn2bRvwokuTC6XexcCi9bZj9u7Qed,0
HG7AYDiuWHauhMzwbY1M2eBkpLWsvs26Yd,0
HKUcwABpMx3ToLU2qFTqGy4oxzornaWwQW,0
HQpCdDDudepB5jcvYjCJopNb1dk1v5Mghc,0
HFYoZcBk1EzWrmzndV9i3oEEMWCGcf6WjW,0
H6oz76EjQ9CpWszmUPZgBLtcD4Rnf81bFL,0
HHCyh881syibbuAYv8n4mKhUodgzQGqFQ7,0
HU55mFDTP6pukkkAWD83D3dU16RfiDvMBF,0
HUwCdSfc8yvwa5Txrtiu5aLr8jTqqBQq3T,1.56312e+11
HBwrFXvi2pSSwgLVZeQwtQxC76f5wJt1EZ,0
H9PCMMnvHiftgVk7nVxACk6rErRiokZiyJ,0
HP3jwsCLPkBCTSiN7tqfAe6e5j42QSHkhC,0
HNHEy4TsdAkRFQtavrH39WPY9DVx8ukpfi,0
H947WTuqcNQCaHbF3UjGNnBi9Kyq4HdHd9,0
HPfaTvn2ybHERTyMHcyLbGwRwNxAGZ9rz4,0
HFJ2nVtJ49kZrhrxFecaAuauXfoceZ6xCG,0
HAhs6JKdjhJWysLmawovNWgpUNKjeiCW71,0
HQjLFSsaES7g6YUtDtYqyfTrepUSrMa2k5,0
HP89fg6hnwtNCWdp3cs26P8HzmU5PRKaeS,0
H9kab3hTvofo8riUbMwL12yuXuAnEForsu,1.0162519015e+10
HRCN8AeuZvM3XitCiZH1ZRDJSXCnfe7cG6,0
H8fQbMpKZntoknyRhGn6ct3DysfztB4Ac5,0
HTwArMQL5HW7y8MPzUShzGmcowWjc1AEeK,0
HUx7VLkEhajmAo15pru5GU7hyu8116XTix,0
H9Md7wrSHLjpVcKymdx41xrNxZbiuUPABn,0
HFYPeNkJxucDS4PvKWNCaksGwJ5X5N5fkg,0
HMYD5LynYoxmpX8D1HcZSkopNFjiRf9h5w,0
HAFR9NemWNCJsBwSM7V1aAgHTR8K2wPVUn,0
HFTyjVpLwj4zKjEtLkS6G1fXXg2G3nUihn,0
HGU9WKrqzY9C16Vehc7NhpS7qRahF1TLna,0
HPQXSSaR4pypEhRzhq2fTTi4t9J8aGc8YR,0
HRQUfF9V9QCLq5pUsD7qFZgn69YA4neP5p,0
HQMzSvzLf7hSZ5FyQMXEj8VpeMs4NDVyah,0
HFHozeNCNce8NBBtHTH4njEs8SqadmhzQK,0
HBSaibsxLPuGh5x2FPMrTSJYfJNh4z3CjP,0
HKkURAsdht8SMXWxgeHfBRi7sfVjgnwoTV,0
HTWQYV79qm6akbtYZH31aTYX15EHxu1nBx,0
HFaK7oynFxWay2DpCdkQyRCGWJkbeU2TCQ,0
HD3icZ9U4N3KLa2RPCoa8wsc1T8EofVpDy,0
HDWs2Lz4AiKx5N2yjiCpcjMT2YWNRir7Jm,0
HMj3zCuFiUACFK82LsHJArTetZyyG8JnrJ,0
HJKa4LuoNYWeBgPZUau7PbMnGuQFo5Rx1u,0
HDYzHHX7z8rCfJ9oM81A7LEfynDYucLmdu,0
HVPXZX3XbqAs9dXQumnXGTQPyw57PwE9CG,0
H7eqQjhnQyio6UAG5vGkVhzshqfjRt2yjm,0
HGYs56VTWe8GsGDSKpBy43ukFjLw9n844H,0
HGpwvnCNMDQgpdE6WHLRznaGKS8HozcwiB,0
HVd8EjNu58iaV2zgJjBEx29rBzinUCvVPf,0
HQH1LJwV3GaRBM6LqMArdDqyH5Sh7tEkXe,0
H9cBmoX84zKgP76nTrk7SkypGavFTy4vEv,0
HP7P6SUeaXNsCyZRSPXx2a25CypDCfzFrE,0
H6sjzsHryusVrXoSekUGhwJuhUj5UxGwwJ,0
HAhRGQHEBwZxqD1ha6ui7M29mGJYQwzTER,0
HUHTTMirvFcBipJMpWr23JNjfvT4t41Hng,0
HHAT7kbHkskqQEKUKTwUsNyW4Zv9fvJtHD,0
HBHnVY7JZvW6vATfAuxb2UiWAArTnd8ELQ,0
HUhwnBLXjdB7iTJtk9uD6qYXm67SPpx913,0
HFc1fv5AkcZpasCBSXJLmJSKD1TZczmdau,3.58591e+10
HPAwjZWMXA5fUPkvVZRroaFNntavH9hh6z,0
HGX1e9y96r325NcPGx9kdRDD3hWoE5NSuz,0
HFMzGvWFvXurT2PHdxvS9Sqqa9C56DGcLe,0
HFMxF1vhiyc9c1sfuzuvCiQVKmJ1kGqnGg,0
HJmDZ6Ymdv18awBaKi7RpCCfnpE5s3Q5ix,0
HVMUMqNLL6vPSt5TF7Nb2R5FBbCCGJ8Upb,0
HCTa5xVSGs5u83UcyVmcaMEipJcaZ2b7AZ,0
HDhGLdhTB6PB57LQJcYpS8iD7h8kYYkndP,0
HTPZGTwjfDo1GVLnzaKcFp8ewUMQZW5w6P,0
HUEK3pwPgNty5hnhttFaddeaJ6BKkDNiS9,0
HDEw7J4X9H8a48L7YqZT9s7unYoWqNdY4L,0
HKAw3u3dghFtRhtuCdoZd1ZSps2ntmWN3q,77184920
HGDh7XP4hGdX6B9ZQt7eJjQ1j6wUBbaEui,0
HDLDZGKSZWUqWd2worRwbpxfGLUoBD7P9o,0
HSeKWxPfJJr6BxzCtjGy2SuRsJDQpCZb2q,0
H8d2LBJiWyNvFLkeYxj1ewDqoXeCx439KU,0
HQ7LHy56aLJGxzzhk3FGoeGMHvtRj5bSmg,0
HEgenX6zUkjfUYFrvscc5hWoxPRWpmGQkP,9.261840116364e+12
HM2KFqBikqk64m9ip2oUUcxT2Y8QLYt5nj,0
HJPKy3yvf8mapXf66W6LunkZXKa5eNBFHk,0
HKouAb5ZuURjpWXukbpPj3XNPGBrCJ43og,0
HLzVgTgZdDrqDk8A1GjRjvjqvrhwjk99cC,2.20297617508e+11
HGEgH3EErHCq87X6xWY63DqcFXNobz7vrW,0
HAutDhh1qSZk8HJkgShhTX5XwWCuzXjUp3,0
H6jAZgwSTJhmXx6rsckufutR7rGV9yoGmF,0
H7PPFGqJKJCSAY8yc2g38RG2h24L99roku,0
HVgAb9Qh977jeTrisvquoHxae4JAqAfFs7,0
HSmfmmwoS4eCWbfbQFDW2y2bXQr9m3LJ5q,0
HQh1LhKqK1rSdafKi8612S9kd53Nx8HKXz,0
HRbKEXTV5YdevkdCSNCuS3eBWZiqZJGuGA,0
H8qRPCpPc2K978LMrfAXYYr4kQw8M8rnYu,0
HF9oBKPF8BJh5va4h9gWd4t4G51buAb5gg,0
H7LMLskb1FvodVrGnMBsjs8usm6VVFv3j1,0
HBN6JjKVhNzJmkahhxwjT5Q14x5kkUisYk,0
HPzJHTDoCvHAP95phSBiPbod6TPjoQEXSX,0
HS5KVgd6T4VmyXF8dXmM2TQQj6uUdftezK,0
HVZUqGofa8jXaGkLcZsAX1jaqK7dB4EFGX,0
HGcfjJMRrP6A1P3JVqBiF8mMTuoXLafZTR,0
HUVjGtttwhr3WLMjehyA7UZmkCzdWrUDzp,0
HRaJ7cMLNuAfC78hhqyV36AG9L9EaEfGhR,0
HKnPp5VA3jzCtrz2rYtFM69NxTW9NYTuvp,0
HFc4BfbSJ2CfwJxwjop7XeNDuWs8wRDrBN,0
HQobnpRgJVVc4pz6tFyF7J3Rhw2hgoE2qe,0
HKieufNJAAYD8YwU7phBnr4batjJZYQvzk,0
HJAZ6KGF8LU5YmBuBr3oAMCAJTo9xP5CPr,0
HNJMjegkxmdx5R4CREZ5wP2iKmpz9YQTqe,0
H7ViJX2o7ftHhZUwbmtPYuzU4uuQ91JYHB,0
H7SLNMt9421DUZeRBg2dQW2ecW6SH43oGY,0
HTw36sBMU6Nm7UiwDztDxunSbckgJTzYYb,0
HQmxS3MnG4NDFtKfiSNeEA3mvHRHcDz74w,0
H6rrXbZzmzGkYq8TiJyzhL8Z9TbTknJgmR,0
H88ZdEuFjQmNXuVqPyrwvtHcchb431UnSd,0
HGkwDJq16yGdsNNdKxcLWCzn1GJsEDQUP8,0
HUdjRsA7MzSuZzdHCE5vUkTLRhCNdHznJt,0
HQNCKix6JbseNpWbKobo5ydVkrEBchm2YD,0
HRVkhgKUAvrdxJxYwzEgTmTitnwqQ7tqrK,0
HRFE6H1yiooGNCzaFbqJM1C5Ae2FnVju15,0
HRJvb4KqUbTRbTAidDoX7WD9bKP5w3CPz9,0
HKohMV4wW7SiSsvAWSc5rycTn7v6H1HACQ,0
H8j7sNVPhjgoHjuHR94jjMRv3avxeZHRuZ,0
HSXTzmeJuPQLH5jCwYAtNcXYPqwJzW5Bm2,0
HPEwbQLxuTAaxrAzEGZrsw98YmrGzMMa6H,0
HAjNd8rPHbswvRuUNQdsDychq5L3q4iWou,0
HVgkpehXwhKrM6dg4eeGp2FThtykMnMtZo,0
HBRvSspxJ49KSXRpg7bZdjEsWZoWzfvWHz,0
HFaYQi1KLRQ4fPDQYQG65iwKPyXRK2m8x3,0
H7deDf8zaJad414PcrKinRrUMqBXHevSXm,0
HBhjykbbpK4mLkqCyXrkr1DgCvgTiGdZ1o,0
HB7Sbwdmjfp9BNkERYHvzCrFukPsn5x71e,0
H7o4DNEB2WDmGYfNDJZuXUygNL4nHv82vo,0
HJyykKHnjK8tBm6iGUpBXq1cAWeHeQWM6S,0
H6XCcJjRCeN3E26zP3TyT4sB6Bvv8h9svZ,0
H9nSQ5pDx5BMAmDddaRPh7GcushiwcN8Dw,0
HCPZA5nxHPT5Jam5Y4Abip6Wt3wTXwodJB,0
HDDQC49oP5o7g1kg1GCrp6AotZ4wD4f7go,0
H76J8QbQCML2Zti5YyQqLVu2bPPL9mSi7V,0
HNzWzCWpJWkAYEsKPDurxSAHvN81bWHFS6,0
HJXc13RrArn1pdFzmnhLAvMYCdSair7988,0
HREDwo3HEYfJ194o9JcUSACr8MB1qYmLsd,0
HLAo9qjXENHdHKiDNsx2jXvNjPNdSEMSuf,0
H9C7XuueKLSDt4fRM9qP98jFzmsdcZhKnv,0
H9YScCQc2pWpurKSkFPQdRGN27XoS1oGZe,0
HHhk7CxnVyhBhQsPz28S5fN6ct5yjSVHiQ,0
HFcn4EfWkeho1Xeh4iFDA3jepCr8qXHxg4,0
HLYAjAqyDZzMUZ7FdkUoxyYRxVxsxtBwgg,0
HABbVKXHa2U8yAES1R8iiBEK8x4FYpwwuC,0
HQsHfCYjQHdBLmZPbBY1tZYgbwtt3r2VtE,0
HDirn3GxiytdcaqUSTBdvsfPHC4zVmyCU3,0
HFzYxa7T1HEF6BoG8pRybRMHorgsbZ1HhZ,0
HHmp382KFqiefHL62rbhuYyJD9twbQhNwT,0
HDh2N5EAi6N7dx4PJwK9sd5mg5pM2rguaC,0
HQ8tyTkGR2jvY9pQxX6UTip1fmxN9XgPfT,0
HEDKq1wBd617djffMyu85c1srqxf1BJWGj,0
HKn2FM1Pc81gQLJ81DGt51VbwnuMz3cKMQ,0
HRCMj5GECc3SSG1AqDktL49CyMDPQp6QLG,0
HCWsWizGMyfvFP8mzNqoxgwWbaRJ33Jcy8,0
HNYaJ77zfH6koQ8QppSNe1B8jSgVDYeiPi,0
HBmFL7adAEwamA77ejVex81BhdVsvYqkf2,0
HAuLjAf27hAvD9BdMjCzesnNESYMVGqXKa,0
HCGUfQKhZkFdckoxFXmE7LuZjegtaS3f4M,0
HAohtMBbMumteTDewSqDTsa1FWH1Ljw9vt,0
HUHUvsDW7QY79RjuNS7komEStanecDJvJa,0
H9qK2shAedqgXzVbyrxLSmHsWsfWFRG2bM,0
HRZ86k1WYRhch5jwarY3WooUdkz7fFoa4G,0
HCJb8MPU9AcZYroihxNC2WRCsJDtVsBUdo,0
HNHf5ZApG6BMfJw7fmnjf5BeytsPdv825K,0
HL7Goq7NN8r38HWboRshN6SsKss1xJtroL,0
HU7cBTKBtrUzG6sE89jyhLgoUfVjgjVhJp,0
H8p484q74FeGuWoQM49uQuT4QAxyUvX7o8,0
HMQtAU6P5ErYuc4EfWpDfq1oNvQK62kZHE,0
HTUVeLaR4Cm93PhvMDNb6DMXSSUVF9mM73,0
HNEYGAzPvir4rnpHYW35LXBizveAqipEhj,0
HV6tYX2EBet6MTi2Cm84jBxPHAHfP7rwLx,0
HEPqNZxYiQJ7S5wDtznjXDsMWzPK5Dp1DW,994788
H9sxVi9qrarnuJq6sT1TagwX97Cpw7m7Gp,0
HSvjmU2zLDgpohc5apzMV3BApooBt5Kavx,0
HJR22vPmeQt6juGzrM8Q1gRiYcfSeNqmmm,0
HGsBhm7rXYwL5J8AFoKz8PdrdXV8JtAFai,0
H8DwrESiWFvaNX81pt19DnEd8EsA4a45oh,0
HMBY23jEaMWzAsid7HLnYx9TBrgpw1B4KB,0
HVedJTbRpM9SuAEDmZ9uEqBYZFFbr22afz,0
HLvxBc17ePY1NNhfLBxpCKmnM9LdEPfyR1,0
HAir4Mf15D7DvHR7VdwL7K4wKJJre3hWcj,0
HPDT5hg8ZxiqEFDMo3LP2eZeZG35Z9UdmA,0
HKFYc87ZwCijvXT9Z6PJLTELPFGZWnsz2J,0
HFag9ZT5UvMnSCRDUFMhdXF6sLFKYWUwqT,0
HLAuPXKAhMPj9LMJyqpmyfpihvKwXm81dK,0
H6nrm8ZCEmyakovGxXvwscFR9LM9vRqovU,0
HM7dTLVbMepDiMgNfCj8fLYwPVtcM3qM5E,0
HBGaTbr9QfFJpsY5FoK3KPTECo91pvwLD7,0
HK8wzigTCPVkSrxBTopPTVkCWfDrGXR6cu,0
HAdAoK8HpauraP6JeXkB4gLMw9s7xA4Xhp,1.6139969457e+10
HEYaNtdH1gbKX6x7dzKSXoREVo8mVKaj7j,0
HJ9dUQN9FX5q11gUqhmgAPMmRR4dsCnxUx,0
HT3K92h1ergupmurju4JhaFC4bQbV5rP7y,0
HAysuhc4TxrG1BHsJgqNYPzhiRTUv69mXL,0
HTJ6hzwrXhPi5ZvcuN7kXaEDGMxnRuxdch,0
HATcSDGuRXMYpq8HyXKtZG6EkWJccHCwQn,0
HMukBTWLgSx5X2JvwyHBv1u2qaHhZPrUBw,0
HPoK4V1EgQM6qmcPJv8TPu2ojFtRsrZASz,0
HCzgRFx9ZzMtEF1MEz2eSAp13At8QXpU4D,0
H8h4jE3b2aiGre2Qx3gaRqaKE2T2z349Bw,0
H9r5d7WQCxvPa3f22KmVfFNbD524xH44Nt,0
H8Ec4NyEPaqCzhtz1uBtA8A3vYLh8FqnUV,0
HJWibJtWkxkFSfRKFK2DsokhTCyrnopNwz,0
HLLJqA8QkAufWQbzKs6cLq4snX7x42c987,0
HD2J5WHEgQ2b1428tcgQ4ZM3DAAgyfXtVY,0
HRH64MN3rtGXDJcwiKUBG6K5uMANmfDFQW,0
HTyVJQnPTGbpDetduL9ZBL8jgLEavky7xu,0
HKosFNEv4aJrDQv2L2L25RcezJnP6ZQxyr,0
H8G5Vuc2WuFGaUgi2QXAD6cBSTtz8vF97N,0
HNngRRLPryzVCFGV4RxKvDrAxeTDVufpzT,0
H8jvx7KyCS31BTc7U78ar4bAHSd7YZeomt,0
HSg3r7zwi5AaN8hWqqzzkuHXLb4pqG78co,0
HGLjs17Ar5vRE8inQhvymPARiohEkXr6Ai,0
HRvn5ePjZWqmCDSfL9ifD7F15gdr1dWpBW,0
HKqptCZVor9mYQjcwr1AmtCyiMGdvEsNJG,0
H9USXvX7WLZdkXeiNh43CWKjE9PiRz4X3g,0
HKGEZJ8j6qDHG7JbCZTkjrVrMoPNT2faAA,0
H9ANuheAdd5Esiz1Tt5qdstFcJBWe7WpHL,0
HTHXGf52GSFCNxhj2WVQ8iEDTq1imfHjve,0
HACJ3zt3tFbA723XeBpNfMbx7jJxXuK3G8,0
HN5ooaSZs4E6kW5Tt74ZZv7FBjbnzsqyLx,0
H9cTyJhjtcE6ReM43kGpFkuRbWR9zDWXn3,0
HJic5EXM1SKDCEAStywjociTA1PPMPk5aH,0
HRaWoZszMzZ75aEvH15vLPS966H9C9prwa,0
HU6tz6e6mQSGxyPvnV8oVDWSEsERE5NCrn,0
H9XFgNC5y8Up61DRBV1YAyMXmdgTfvhsJ2,0
HRq2uwDdio7eDxwnyUJ6QqPbwftixv7gsx,0
HUsBp6fk4f2dSS7JmJS2yCiSZhnWoneFWN,0
HBByqiPGeSPzursc8hQ9H2M78yKD8xV1JU,0
HRvTZuYXNedi8RueUqjs7R1SaBb6Tpg3Zf,0
HDApdykKqzWM6Zy83MyPMoD8BAU4aSFEPz,0
HNdJ2HVWgzLAmiho3FUpg4hPBjtac4g6Ng,0
HBb6uN8pn6mNzxdmmvk6QzWCWA6B8jVkYm,0
HRRgVdpK59vE1P1GBCnThP7oMD5zFv9TC9,0
HFNGqbsj8KBg9a5GB2vmxwh5insRHNKqpm,0
H7T796ZaSqvUiZNW4xhjq1EUEczYYwTPcY,0
HT5RMFCL511R4wxWKGhuncx8vJUwuvar5G,0
HDwLrbq2ixejDhoQ9jLFsjgYpjPbfqEDVT,0
HKHD5XgXiaT1EUTiish2xacrtHCCzG956v,0
HRziodPPqwFcj12xKXpTtKa9EtVMqh3mXC,0
H9swoJTa3Rgu5xP8o7kAwXEAS9yRzAoLvj,0
HAG8H7PgX2HEyWEHGtDtbqDfSYAvUnP5f8,0
HNa3nCaB66ZjM16nJXob91FQYAtAgZAtaV,0
HQeAKy7YG96iXCxxUCvfXLE3FfBZ9yaG4n,0
H8fcTEcphe1rj5ABBhBRZsDD1ue5d1Xnby,0
H9gr58oNZ38zDSHEetpSErD3m47PKUKAJp,0
HC5L74wcEp3m7tQQuAWqGmaXAZSXKHqfPw,0
HD1m9ykfBeSdT6WTSvNs4ZYNSjc2Qq3BU3,0
HHWYaujmMt6eBabwPftf6muQEpz1C41sRf,0
HPYHeR58QKTGuZ8d46YvQ1y4Esi7xsZjGZ,0
HURPTs1hpuvhnEHbtpdyFE9p7WW7SySQaC,0
HGPRodwAMmvaj5uBgvMj2RukG8BUt3rr2A,0
HKsgHwFrXkLMRv6Js5yfQLZb3yHCwiviZd,0
HGSqn1PShyQpwpr5vPXTwc18v32SgU7cbW,0
HMJr53eD1pc3yDC6dEkEzVSDPKDcPWiWaB,0
HJ1fTyv8Rkg4hqgvoKs9FU5zXdWzFKq1Vr,0
HU36ny54AXqFTZHS1wsVGoY7Bw89kf8kHU,0
HCKvMqC8XuyuwLmNWtrQrsPSAeWEP5sTzE,0
HStLFw6Gp5dvNiFTXdWHrxYQbmHZkfxBFQ,0
HFhiXUKwjBpaQF8p12e8Vg8ELfoVbjL9w2,0
HMvKhyFNwrN8FzACiKPp1muwkq3NTG8Zgj,966066
HQhiLKutsNMvjLkNkt32ci3dnuimdNfrN9,0
HLc1PeBYdDzYV9UwAgBuYQu1oAACyqeDJB,0
H9NxnJRvhnaExCc8UR4chnswC1DSsPwWoA,0
H8E8G1rwFkhm7USmZkJrMUMQCPX72VGQAn,0
HNooxUgBuxZda7Cjqk2Pkd1DXZDv6qwcPn,0
HU9hEVu9HuMREy6i7HodTuRqDnTFQWX43Q,0
HUPTkrDbnJS6cZ7UmY1Ub4jnY5DHPksn9Z,0
HS2kqNag7LVT5WWyCAoApusoh2oyttQHUY,0
HJnQyhVfKpnFwgU93uweHDwGTWxrgHq5YN,0
HLe2g7mBHLqqmxrpCfjLUyz1GxpEhfbf17,0
HHMWmvC3xmo2ALVo4Qz4hyTe7Nktg8HVcr,994052
HA9u65gDFEJztEzyPWfUoiGjhYWQs2bQip,0
H9p4DNvf9fn1YU1kzpWkrHRjWw8TvEv6vN,0
HQAd226jbM6khueE3qYH877g9jLqhoxZTZ,0
HUGV9K2uJQXodULjmZZ8VKJtuW42VL8xLG,0
HEWpmJqZtK3A6VszV2fyur1APGXkdMQnRg,0
HSK3jk65TcqarbyHUXqUW7KTgPbvChG5FA,0
H7w48uQBPD79AU9FLMcJA5UxbBVEyr7vqz,0
H6sTqZgumeHvPcATG39B3VqKvM3gYNH3gg,0
HVDkKx1SWd4DgkHkWCaVct126sbo8torUw,6.35048e+11
HGAQr7XWie3dxHkTcDNmnSJhPtVqDrPkz1,0
HNzHMFutosbk2WxFYJfzzoG9ASXhkaCnDk,0
HPrxbB9z2QbyzKneaHcUDmE11kFmLwtAag,0
HFvLwHUQDiRDic9cfknEYxTXu4o8NBqRj6,0
HAG7kisfSHvqcgK8PuEkaaNXnkrmm6K3iM,743997580
HJtS5hLVMkrGghtaGLpUFVefEojxDpkVt5,0
HJjrWPWsUJSLAdKbxMLUWi7S3dsPnbR2Ci,0
HPxJeLFYR2Jea7sad39AheMQ8S1enTPoVJ,0
H6kNbpLjHWrbCdAPRnwmPayhunuyLprFjq,0
H75xziVRx2TkQXyFS9fr8TvbwFGzs8d7fg,0
HUd4LfTJyaeQkcFLv9MTf7R62G5CaH43tm,0
HBeu7227LRc4taAz6Xwvu5EzzobJmWJfAV,0
HTbYBCdJ3MKxpdWBP1hsfMAc5Q8o59UoSX,0
HMPfg6sFkaGsWzTB5ed7UFBn2mVzfULuYF,0
H8kDmtk99Hvrr2hr42Zj14iiFv2Nzjucud,0
HVkuLBzDTaH6DL5jmiwxD1YDyW3mBkk76m,0
HEwbDYie1xwor129tNpE7JguxFNWGuvsCe,0
HMQCuc84zt8qgaW8YmFZk8osyuGsbJQvzs,0
H77onCjjtdiwNBjXFZigYZCWmScGRztEVV,0
HTQPaKSUV4dZMSVU4MySzMpxpSf3Qfxrok,0
HMC76ErWwKpQ1eKWE8fPvYTRmJGv7SjJKy,0
HPxLJ7FMWKxekKzEFCunsYKY6EGeV9co5B,0
H9d1ir8mF6LiwAKqMByW1mozBgFqCqz8of,5940
HE41mhdPwbV61ErS8xpo44RwgJG6KXCbsF,0
HLpApRgmyvNRfUxGPgXTRhf4qH41zSsUrR,0
HMKETK7pU3c6fo15FwfPWTmv2kXDZrtWLG,-248000000
HRW2Te72MMC7bodZ5zNA1zxH8ZdC6reT5v,0
HPfhzHww2cqRoDt1CtRQsACbpx77vTamnL,0
HHFjExmmoBSNPTQKzZLSQsnrVcpScShzmQ,0
HPq1fkZ3TCBfhac9ui3cTRPDKTkvBq82Xc,0
HN5fuvCwViTiPpDq9pJ3Cq8XCzMjRxhJJx,0
HBH6XBEp5yrhNGf1jWNwSX2Lv4ibwT1gbQ,0
HEF1nEtbWYufiCZ9JRDVPbYCHSMqv4nRiW,0
HEiuytBtvx3QLS49qr43zhtDiu1V7RsQNA,0
HL47vQHjtRcvzZWepF3SLr7MA2h3BCn86y,0
H9W1tZKc46h8TnmuFcAu22gPRtACXLfrGn,0
HLaG6ktBqcKZn9XsGXGq8Z2gAAGR2aSXCL,0
H6zsdUN5YueN8QcdajR1MwXPb73vfoSNPT,0
HR9p9vzZae8ZLKEDn4viWrFHpqrnrSQnKf,0
H6ddrn8znsGUPV6qm7R7w8r4YZMN8HMdgM,0
HMWV7eMfzYmdAbKF8qj9EAkSZAej1hdm7y,0
HCgnX7E2UvAesgas57evPef2yzdxMq7BrE,0
HCfcxbWiFwyd3EcritgupCfh3R9Te316YU,0
HGkh23gyrTbDFovE3QgnTLxm7VVsXiY13Q,0
H9VCWko8f2iRZrm5DKGCYiyF18aPrfPvVj,0
H7JkQzcEEqpFr48W1oDMDxr2yry8U29nHF,0
HFdfVTAR5rQNr3hwTZqUm1egYwKDZdooyU,11976
HP2NgMbniPkra2Dq2zYr4SQ8WrmvLvCABf,0
HNsU9ymsomdmte6xPARHsLvCp4voCSzApq,0
HAu1dXvHdFdEpb26DRG9baUnFcDvLKMzaP,0
HFg2gqeZLPhuBH9Ek3ygeWkdCU7ynVD68u,0
HDXZLkQw5tczGgqGJmkXVRTPFjrFzeSW5N,0
HBpJ91kciTSah8gTF5p2qjShSsMhPDaFtb,0
HHNM4kANciXxBRfu1aRqdkKAtn6SSQwsCX,0
HJhusn3eZQ9gPstGuvjRAaiG7KRzz3FDZ6,0
HCtLKZeuuVafgriM7pVRUw35hojmCS5SFx,0
HQZqVMvcAqrn63JqvWVnRG7nEomPouipYZ,0
H8bDviK3FqJmRw5cjMTmKiiaqcyqTcC7HY,0
HHb1DQp9rUcmjU1BfKydci4aBHTYPXjBfH,0
HAn4bwNVofVjRGzzjDndJ4A376A5ySiN39,0
HNsPmL1y5yimesDAkemUB9F4vWx2XTqrpf,0
HTWNSB3echxH2FrwmCEAGWgJh1Yn365bba,0
H6uwZ6MVgEaY4FLa6sBeRNT7Ls2M5Fzn28,0
HC4HcDuEm1zuuC35DNLS74LAhNcGUWoRwb,0
H8M5v6hEcv7o67y5iBNqT5VseoNg3JpCTS,0
HHXYUJm7Zp9ZtpEatnqETSy9q8f6cVuLsD,0
HLjCFGHVwcXqUWrZ9do7sGt1jS4aiTcLWJ,0
HFLZycPSRTV4cKM3yZgDkgykSrwju8WjxK,0
H8SMCCJbnWNSkuWUqHXehVcwpLmcxiK92s,0
HNWRepfyaA9hGw1WYSt2cZNegncjPfQEtx,0
HMCJbR7fC38sbiF6FrfarEfHT1ETWhk2to,0
HTwdnEpDXKfLdoS1vH7k2ZK3988wZG48br,0
H6s5AaCZ9yggCYJdGz8Pp8Z24WjqG53CGm,0
HTSuraXYuKcd88XaJjC9iwQvxY23HzgFiS,0
H8muHfZ4fFDU2mP8AfhixFzfWsgTbDQryB,0
HDhyxCg8FFZVYUBhV5qwz5fw9x5vtDrxgp,0
HAR1rf29AY1Vgus7FrcpybGQFyoR83Pzks,0
HCyK8M1Y8h4MVF7FWTAj1cbRmDoA4rKqE8,0
HR8XyMCUc26FXT2dnxVyUBdHwTDDwDyCdD,0
HLax9NLqXGJsJyMAaBskdagyy6RxCa75UA,0
